X,Y,Risk
-2.26,40.45,0.000000
-1.76,40.45,0.000000
-1.26,40.45,0.000000
-0.75,40.45,0.000000
-0.25,40.45,0.000000
0.25,40.45,0.001641
0.75,40.45,0.004923
1.26,40.45,0.008202
1.76,40.45,0.011478
2.26,40.45,0.014748
2.76,40.45,0.018012
3.27,40.45,0.021267
3.77,40.45,0.024512
4.27,40.45,0.027747
4.77,40.45,0.030969
5.28,40.45,0.034176
5.78,40.45,0.037369
6.28,40.45,0.040545
6.78,40.45,0.043703
7.29,40.45,0.046842
7.79,40.45,0.049961
8.29,40.45,0.053058
8.79,40.45,0.056132
9.30,40.45,0.059183
9.80,40.45,0.062209
10.30,40.45,0.065209
10.80,40.45,0.068183
11.31,40.45,0.071130
11.81,40.45,0.074047
12.31,40.45,0.076936
12.81,40.45,0.079795
13.32,40.45,0.082624
13.82,40.45,0.085421
14.32,40.45,0.088187
14.82,40.45,0.090920
15.33,40.45,0.093621
15.83,40.45,0.096289
16.33,40.45,0.098923
16.83,40.45,0.101523
17.34,40.45,0.104089
17.84,40.45,0.106621
18.34,40.45,0.109118
18.84,40.45,0.111580
19.35,40.45,0.114007
19.85,40.45,0.116400
20.35,40.45,0.118757
20.85,40.45,0.121080
21.36,40.45,0.123367
21.86,40.45,0.125620
22.36,40.45,0.127838
22.86,40.45,0.130021
23.37,40.45,0.132169
23.87,40.45,0.134283
24.37,40.45,0.136363
24.87,40.45,0.138409
25.38,40.45,0.140421
25.88,40.45,0.142400
26.38,40.45,0.144345
26.88,40.45,0.146258
27.39,40.45,0.148138
27.89,40.45,0.149986
28.39,40.45,0.151802
28.89,40.45,0.153586
29.40,40.45,0.155339
29.90,40.45,0.157061
30.40,40.45,0.158753
30.90,40.45,0.160415
31.41,40.45,0.162048
31.91,40.45,0.163651
32.41,40.45,0.165225
32.91,40.45,0.166771
33.42,40.45,0.168289
33.92,40.45,0.169779
34.42,40.45,0.171243
34.92,40.45,0.172680
35.43,40.45,0.174090
35.93,40.45,0.175475
36.43,40.45,0.176834
36.93,40.45,0.178168
37.44,40.45,0.179478
37.94,40.45,0.180764
38.44,40.45,0.182026
38.94,40.45,0.183265
39.45,40.45,0.184480
39.95,40.45,0.185674
40.45,40.45,0.186845
40.95,40.45,0.187995
41.46,40.45,0.189124
41.96,40.45,0.190231
42.46,40.45,0.191319
42.96,40.45,0.192386
43.47,40.45,0.193433
43.97,40.45,0.194462
44.47,40.45,0.195471
44.97,40.45,0.196462
45.48,40.45,0.197435
45.98,40.45,0.198389
46.48,40.45,0.199327
46.98,40.45,0.200247
47.49,40.45,0.201150
47.99,40.45,0.202037
48.49,40.45,0.202908
48.99,40.45,0.203763
49.50,40.45,0.204602
50.00,40.45,0.205427
-50.00,40.95,0.000000
-49.50,40.95,0.000000
-48.99,40.95,0.000000
-48.49,40.95,0.000000
-47.99,40.95,0.000000
-47.49,40.95,0.000000
-46.98,40.95,0.000000
-46.48,40.95,0.000000
-45.98,40.95,0.000000
-45.48,40.95,0.000000
-44.97,40.95,0.000000
-44.47,40.95,0.000000
-43.97,40.95,0.000000
-43.47,40.95,0.000000
-42.96,40.95,0.000000
-42.46,40.95,0.000000
-41.96,40.95,0.000000
-41.46,40.95,0.000000
-40.95,40.95,0.000000
-40.45,40.95,0.000000
-39.95,40.95,0.000000
-39.45,40.95,0.000000
-38.94,40.95,0.000000
-38.44,40.95,0.000000
-37.94,40.95,0.000000
-37.44,40.95,0.000000
-36.93,40.95,0.000000
-36.43,40.95,0.000000
-35.93,40.95,0.000000
-35.43,40.95,0.000000
-34.92,40.95,0.000000
-34.42,40.95,0.000000
-33.92,40.95,0.000000
-33.42,40.95,0.000000
-32.91,40.95,0.000000
-32.41,40.95,0.000000
-31.91,40.95,0.000000
-31.41,40.95,0.000000
-30.90,40.95,0.000000
-30.40,40.95,0.000000
-29.90,40.95,0.000000
-29.40,40.95,0.000000
-28.89,40.95,0.000000
-28.39,40.95,0.000000
-27.89,40.95,0.000000
-27.39,40.95,0.000000
-26.88,40.95,0.000000
-26.38,40.95,0.000000
-25.88,40.95,0.000000
-25.38,40.95,0.000000
-24.87,40.95,0.000000
-24.37,40.95,0.000000
-23.87,40.95,0.000000
-23.37,40.95,0.000000
-22.86,40.95,0.000000
-22.36,40.95,0.000000
-21.86,40.95,0.000000
-21.36,40.95,0.000000
-20.85,40.95,0.000000
-20.35,40.95,0.000000
-19.85,40.95,0.000000
-19.35,40.95,0.000000
-18.84,40.95,0.000000
-18.34,40.95,0.000000
-17.84,40.95,0.000000
-17.34,40.95,0.000000
-16.83,40.95,0.000000
-16.33,40.95,0.000000
-15.83,40.95,0.000000
-15.33,40.95,0.000000
-14.82,40.95,0.000000
-14.32,40.95,0.000000
-13.82,40.95,0.000000
-13.32,40.95,0.000000
-12.81,40.95,0.000000
-12.31,40.95,0.000000
-11.81,40.95,0.000000
-11.31,40.95,0.000000
-10.80,40.95,0.000000
-10.30,40.95,0.000000
-9.80,40.95,0.000000
-9.30,40.95,0.000000
-8.79,40.95,0.000000
-8.29,40.95,0.000000
-7.79,40.95,0.000000
-7.29,40.95,0.000000
-6.78,40.95,0.000000
-6.28,40.95,0.000000
-5.78,40.95,0.000000
-5.28,40.95,0.000000
-4.77,40.95,0.000000
-4.27,40.95,0.000000
-3.77,40.95,0.000000
-3.27,40.95,0.000000
-2.76,40.95,0.000000
-2.26,40.95,0.000000
-1.76,40.95,0.000000
-1.26,40.95,0.000000
-0.75,40.95,0.000000
-0.25,40.95,0.000000
0.25,40.95,0.001621
0.75,40.95,0.004862
1.26,40.95,0.008102
1.76,40.95,0.011337
2.26,40.95,0.014568
2.76,40.95,0.017792
3.27,40.95,0.021008
3.77,40.95,0.024214
4.27,40.95,0.027410
4.77,40.95,0.030594
5.28,40.95,0.033764
5.78,40.95,0.036920
6.28,40.95,0.040059
6.78,40.95,0.043181
7.29,40.95,0.046285
7.79,40.95,0.049369
8.29,40.95,0.052433
8.79,40.95,0.055474
9.30,40.95,0.058493
9.80,40.95,0.061487
10.30,40.95,0.064457
10.80,40.95,0.067401
11.31,40.95,0.070319
11.81,40.95,0.073209
12.31,40.95,0.076071
12.81,40.95,0.078904
13.32,40.95,0.081707
13.82,40.95,0.084481
14.32,40.95,0.087223
14.82,40.95,0.089935
15.33,40.95,0.092614
15.83,40.95,0.095261
16.33,40.95,0.097876
16.83,40.95,0.100458
17.34,40.95,0.103007
17.84,40.95,0.105522
18.34,40.95,0.108004
18.84,40.95,0.110451
19.35,40.95,0.112865
19.85,40.95,0.115245
20.35,40.95,0.117590
20.85,40.95,0.119902
21.36,40.95,0.122179
21.86,40.95,0.124422
22.36,40.95,0.126631
22.86,40.95,0.128806
23.37,40.95,0.130948
23.87,40.95,0.133055
24.37,40.95,0.135130
24.87,40.95,0.137170
25.38,40.95,0.139178
25.88,40.95,0.141153
26.38,40.95,0.143096
26.88,40.95,0.145006
27.39,40.95,0.146884
27.89,40.95,0.148731
28.39,40.95,0.150546
28.89,40.95,0.152330
29.40,40.95,0.154084
29.90,40.95,0.155807
30.40,40.95,0.157500
30.90,40.95,0.159164
31.41,40.95,0.160798
31.91,40.95,0.162404
32.41,40.95,0.163981
32.91,40.95,0.165531
33.42,40.95,0.167052
33.92,40.95,0.168547
34.42,40.95,0.170015
34.92,40.95,0.171456
35.43,40.95,0.172871
35.93,40.95,0.174261
36.43,40.95,0.175626
36.93,40.95,0.176966
37.44,40.95,0.178282
37.94,40.95,0.179574
38.44,40.95,0.180842
38.94,40.95,0.182087
39.45,40.95,0.183310
39.95,40.95,0.184510
40.45,40.95,0.185688
40.95,40.95,0.186845
41.46,40.95,0.187981
41.96,40.95,0.189096
42.46,40.95,0.190191
42.96,40.95,0.191266
43.47,40.95,0.192321
43.97,40.95,0.193357
44.47,40.95,0.194374
44.97,40.95,0.195373
45.48,40.95,0.196353
45.98,40.95,0.197316
46.48,40.95,0.198262
46.98,40.95,0.199190
47.49,40.95,0.200101
47.99,40.95,0.200996
48.49,40.95,0.201875
48.99,40.95,0.202738
49.50,40.95,0.203586
50.00,40.95,0.204418
-50.00,41.46,0.000000
-49.50,41.46,0.000000
-48.99,41.46,0.000000
-48.49,41.46,0.000000
-47.99,41.46,0.000000
-47.49,41.46,0.000000
-46.98,41.46,0.000000
-46.48,41.46,0.000000
-45.98,41.46,0.000000
-45.48,41.46,0.000000
-44.97,41.46,0.000000
-44.47,41.46,0.000000
-43.97,41.46,0.000000
-43.47,41.46,0.000000
-42.96,41.46,0.000000
-42.46,41.46,0.000000
-41.96,41.46,0.000000
-41.46,41.46,0.000000
-40.95,41.46,0.000000
-40.45,41.46,0.000000
-39.95,41.46,0.000000
-39.45,41.46,0.000000
-38.94,41.46,0.000000
-38.44,41.46,0.000000
-37.94,41.46,0.000000
-37.44,41.46,0.000000
-36.93,41.46,0.000000
-36.43,41.46,0.000000
-35.93,41.46,0.000000
-35.43,41.46,0.000000
-34.92,41.46,0.000000
-34.42,41.46,0.000000
-33.92,41.46,0.000000
-33.42,41.46,0.000000
-32.91,41.46,0.000000
-32.41,41.46,0.000000
-31.91,41.46,0.000000
-31.41,41.46,0.000000
-30.90,41.46,0.000000
-30.40,41.46,0.000000
-29.90,41.46,0.000000
-29.40,41.46,0.000000
-28.89,41.46,0.000000
-28.39,41.46,0.000000
-27.89,41.46,0.000000
-27.39,41.46,0.000000
-26.88,41.46,0.000000
-26.38,41.46,0.000000
-25.88,41.46,0.000000
-25.38,41.46,0.000000
-24.87,41.46,0.000000
-24.37,41.46,0.000000
-23.87,41.46,0.000000
-23.37,41.46,0.000000
-22.86,41.46,0.000000
-22.36,41.46,0.000000
-21.86,41.46,0.000000
-21.36,41.46,0.000000
-20.85,41.46,0.000000
-20.35,41.46,0.000000
-19.85,41.46,0.000000
-19.35,41.46,0.000000
-18.84,41.46,0.000000
-18.34,41.46,0.000000
-17.84,41.46,0.000000
-17.34,41.46,0.000000
-16.83,41.46,0.000000
-16.33,41.46,0.000000
-15.83,41.46,0.000000
-15.33,41.46,0.000000
-14.82,41.46,0.000000
-14.32,41.46,0.000000
-13.82,41.46,0.000000
-13.32,41.46,0.000000
-12.81,41.46,0.000000
-12.31,41.46,0.000000
-11.81,41.46,0.000000
-11.31,41.46,0.000000
-10.80,41.46,0.000000
-10.30,41.46,0.000000
-9.80,41.46,0.000000
-9.30,41.46,0.000000
-8.79,41.46,0.000000
-8.29,41.46,0.000000
-7.79,41.46,0.000000
-7.29,41.46,0.000000
-6.78,41.46,0.000000
-6.28,41.46,0.000000
-5.78,41.46,0.000000
-5.28,41.46,0.000000
-4.77,41.46,0.000000
-4.27,41.46,0.000000
-3.77,41.46,0.000000
-3.27,41.46,0.000000
-2.76,41.46,0.000000
-2.26,41.46,0.000000
-1.76,41.46,0.000000
-1.26,41.46,0.000000
-0.75,41.46,0.000000
-0.25,41.46,0.000000
0.25,41.46,0.001601
0.75,41.46,0.004804
1.26,41.46,0.008004
1.76,41.46,0.011200
2.26,41.46,0.014392
2.76,41.46,0.017577
3.27,41.46,0.020755
3.77,41.46,0.023923
4.27,41.46,0.027081
4.77,41.46,0.030228
5.28,41.46,0.033361
5.78,41.46,0.036481
6.28,41.46,0.039584
6.78,41.46,0.042672
7.29,41.46,0.045741
7.79,41.46,0.048791
8.29,41.46,0.051822
8.79,41.46,0.054831
9.30,41.46,0.057818
9.80,41.46,0.060782
10.30,41.46,0.063722
10.80,41.46,0.066637
11.31,41.46,0.069526
11.81,41.46,0.072389
12.31,41.46,0.075224
12.81,41.46,0.078031
13.32,41.46,0.080810
13.82,41.46,0.083560
14.32,41.46,0.086279
14.82,41.46,0.088969
15.33,41.46,0.091627
15.83,41.46,0.094255
16.33,41.46,0.096850
16.83,41.46,0.099414
17.34,41.46,0.101945
17.84,41.46,0.104444
18.34,41.46,0.106910
18.84,41.46,0.109343
19.35,41.46,0.111743
19.85,41.46,0.114110
20.35,41.46,0.116443
20.85,41.46,0.118743
21.36,41.46,0.121010
21.86,41.46,0.123244
22.36,41.46,0.125444
22.86,41.46,0.127611
23.37,41.46,0.129745
23.87,41.46,0.131846
24.37,41.46,0.133914
24.87,41.46,0.135950
25.38,41.46,0.137953
25.88,41.46,0.139924
26.38,41.46,0.141864
26.88,41.46,0.143771
27.39,41.46,0.145647
27.89,41.46,0.147492
28.39,41.46,0.149306
28.89,41.46,0.151090
29.40,41.46,0.152844
29.90,41.46,0.154567
30.40,41.46,0.156261
30.90,41.46,0.157927
31.41,41.46,0.159563
31.91,41.46,0.161171
32.41,41.46,0.162751
32.91,41.46,0.164303
33.42,41.46,0.165828
33.92,41.46,0.167326
34.42,41.46,0.168798
34.92,41.46,0.170244
35.43,41.46,0.171664
35.93,41.46,0.173058
36.43,41.46,0.174428
36.93,41.46,0.175773
37.44,41.46,0.177095
37.94,41.46,0.178392
38.44,41.46,0.179667
38.94,41.46,0.180918
39.45,41.46,0.182147
39.95,41.46,0.183354
40.45,41.46,0.184539
40.95,41.46,0.185703
41.46,41.46,0.186845
41.96,41.46,0.187967
42.46,41.46,0.189069
42.96,41.46,0.190151
43.47,41.46,0.191214
43.97,41.46,0.192258
44.47,41.46,0.193282
44.97,41.46,0.194289
45.48,41.46,0.195277
45.98,41.46,0.196247
46.48,41.46,0.197200
46.98,41.46,0.198136
47.49,41.46,0.199056
47.99,41.46,0.199959
48.49,41.46,0.200846
48.99,41.46,0.201717
49.50,41.46,0.202572
50.00,41.46,0.203412
-50.00,41.96,0.000000
-49.50,41.96,0.000000
-48.99,41.96,0.000000
-48.49,41.96,0.000000
-47.99,41.96,0.000000
-47.49,41.96,0.000000
-46.98,41.96,0.000000
-46.48,41.96,0.000000
-45.98,41.96,0.000000
-45.48,41.96,0.000000
-44.97,41.96,0.000000
-44.47,41.96,0.000000
-43.97,41.96,0.000000
-43.47,41.96,0.000000
-42.96,41.96,0.000000
-42.46,41.96,0.000000
-41.96,41.96,0.000000
-41.46,41.96,0.000000
-40.95,41.96,0.000000
-40.45,41.96,0.000000
-39.95,41.96,0.000000
-39.45,41.96,0.000000
-38.94,41.96,0.000000
-38.44,41.96,0.000000
-37.94,41.96,0.000000
-37.44,41.96,0.000000
-36.93,41.96,0.000000
-36.43,41.96,0.000000
-35.93,41.96,0.000000
-35.43,41.96,0.000000
-34.92,41.96,0.000000
-34.42,41.96,0.000000
-33.92,41.96,0.000000
-33.42,41.96,0.000000
-32.91,41.96,0.000000
-32.41,41.96,0.000000
-31.91,41.96,0.000000
-31.41,41.96,0.000000
-30.90,41.96,0.000000
-30.40,41.96,0.000000
-29.90,41.96,0.000000
-29.40,41.96,0.000000
-28.89,41.96,0.000000
-28.39,41.96,0.000000
-27.89,41.96,0.000000
-27.39,41.96,0.000000
-26.88,41.96,0.000000
-26.38,41.96,0.000000
-25.88,41.96,0.000000
-25.38,41.96,0.000000
-24.87,41.96,0.000000
-24.37,41.96,0.000000
-23.87,41.96,0.000000
-23.37,41.96,0.000000
-22.86,41.96,0.000000
-22.36,41.96,0.000000
-21.86,41.96,0.000000
-21.36,41.96,0.000000
-20.85,41.96,0.000000
-20.35,41.96,0.000000
-19.85,41.96,0.000000
-19.35,41.96,0.000000
-18.84,41.96,0.000000
-18.34,41.96,0.000000
-17.84,41.96,0.000000
-17.34,41.96,0.000000
-16.83,41.96,0.000000
-16.33,41.96,0.000000
-15.83,41.96,0.000000
-15.33,41.96,0.000000
-14.82,41.96,0.000000
-14.32,41.96,0.000000
-13.82,41.96,0.000000
-13.32,41.96,0.000000
-12.81,41.96,0.000000
-12.31,41.96,0.000000
-11.81,41.96,0.000000
-11.31,41.96,0.000000
-10.80,41.96,0.000000
-10.30,41.96,0.000000
-9.80,41.96,0.000000
-9.30,41.96,0.000000
-8.79,41.96,0.000000
-8.29,41.96,0.000000
-7.79,41.96,0.000000
-7.29,41.96,0.000000
-6.78,41.96,0.000000
-6.28,41.96,0.000000
-5.78,41.96,0.000000
-5.28,41.96,0.000000
-4.77,41.96,0.000000
-4.27,41.96,0.000000
-3.77,41.96,0.000000
-3.27,41.96,0.000000
-2.76,41.96,0.000000
-2.26,41.96,0.000000
-1.76,41.96,0.000000
-1.26,41.96,0.000000
-0.75,41.96,0.000000
-0.25,41.96,0.000000
0.25,41.96,0.001582
0.75,41.96,0.004746
1.26,41.96,0.007908
1.76,41.96,0.011066
2.26,41.96,0.014220
2.76,41.96,0.017367
3.27,41.96,0.020507
3.77,41.96,0.023639
4.27,41.96,0.026760
4.77,41.96,0.029870
5.28,41.96,0.032968
5.78,41.96,0.036052
6.28,41.96,0.039121
6.78,41.96,0.042174
7.29,41.96,0.045209
7.79,41.96,0.048227
8.29,41.96,0.051224
8.79,41.96,0.054202
9.30,41.96,0.057158
9.80,41.96,0.060092
10.30,41.96,0.063002
10.80,41.96,0.065889
11.31,41.96,0.068750
11.81,41.96,0.071586
12.31,41.96,0.074395
12.81,41.96,0.077177
13.32,41.96,0.079931
13.82,41.96,0.082657
14.32,41.96,0.085355
14.82,41.96,0.088022
15.33,41.96,0.090660
15.83,41.96,0.093267
16.33,41.96,0.095844
16.83,41.96,0.098389
17.34,41.96,0.100903
17.84,41.96,0.103385
18.34,41.96,0.105836
18.84,41.96,0.108254
19.35,41.96,0.110640
19.85,41.96,0.112994
20.35,41.96,0.115315
20.85,41.96,0.117604
21.36,41.96,0.119860
21.86,41.96,0.122084
22.36,41.96,0.124275
22.86,41.96,0.126434
23.37,41.96,0.128561
23.87,41.96,0.130655
24.37,41.96,0.132717
24.87,41.96,0.134747
25.38,41.96,0.136745
25.88,41.96,0.138712
26.38,41.96,0.140648
26.88,41.96,0.142552
27.39,41.96,0.144426
27.89,41.96,0.146269
28.39,41.96,0.148082
28.89,41.96,0.149865
29.40,41.96,0.151618
29.90,41.96,0.153342
30.40,41.96,0.155037
30.90,41.96,0.156703
31.41,41.96,0.158341
31.91,41.96,0.159951
32.41,41.96,0.161533
32.91,41.96,0.163088
33.42,41.96,0.164616
33.92,41.96,0.166117
34.42,41.96,0.167593
34.92,41.96,0.169042
35.43,41.96,0.170466
35.93,41.96,0.171866
36.43,41.96,0.173240
36.93,41.96,0.174591
37.44,41.96,0.175917
37.94,41.96,0.177220
38.44,41.96,0.178500
38.94,41.96,0.179757
39.45,41.96,0.180992
39.95,41.96,0.182205
40.45,41.96,0.183397
40.95,41.96,0.184567
41.46,41.96,0.185716
41.96,41.96,0.186845
42.46,41.96,0.187954
42.96,41.96,0.189043
43.47,41.96,0.190113
43.97,41.96,0.191164
44.47,41.96,0.192196
44.97,41.96,0.193209
45.48,41.96,0.194205
45.98,41.96,0.195183
46.48,41.96,0.196144
46.98,41.96,0.197087
47.49,41.96,0.198014
47.99,41.96,0.198925
48.49,41.96,0.199819
48.99,41.96,0.200698
49.50,41.96,0.201561
50.00,41.96,0.202409
-50.00,42.46,0.000000
-49.50,42.46,0.000000
-48.99,42.46,0.000000
-48.49,42.46,0.000000
-47.99,42.46,0.000000
-47.49,42.46,0.000000
-46.98,42.46,0.000000
-46.48,42.46,0.000000
-45.98,42.46,0.000000
-45.48,42.46,0.000000
-44.97,42.46,0.000000
-44.47,42.46,0.000000
-43.97,42.46,0.000000
-43.47,42.46,0.000000
-42.96,42.46,0.000000
-42.46,42.46,0.000000
-41.96,42.46,0.000000
-41.46,42.46,0.000000
-40.95,42.46,0.000000
-40.45,42.46,0.000000
-39.95,42.46,0.000000
-39.45,42.46,0.000000
-38.94,42.46,0.000000
-38.44,42.46,0.000000
-37.94,42.46,0.000000
-37.44,42.46,0.000000
-36.93,42.46,0.000000
-36.43,42.46,0.000000
-35.93,42.46,0.000000
-35.43,42.46,0.000000
-34.92,42.46,0.000000
-34.42,42.46,0.000000
-33.92,42.46,0.000000
-33.42,42.46,0.000000
-32.91,42.46,0.000000
-32.41,42.46,0.000000
-31.91,42.46,0.000000
-31.41,42.46,0.000000
-30.90,42.46,0.000000
-30.40,42.46,0.000000
-29.90,42.46,0.000000
-29.40,42.46,0.000000
-28.89,42.46,0.000000
-28.39,42.46,0.000000
-27.89,42.46,0.000000
-27.39,42.46,0.000000
-26.88,42.46,0.000000
-26.38,42.46,0.000000
-25.88,42.46,0.000000
-25.38,42.46,0.000000
-24.87,42.46,0.000000
-24.37,42.46,0.000000
-23.87,42.46,0.000000
-23.37,42.46,0.000000
-22.86,42.46,0.000000
-22.36,42.46,0.000000
-21.86,42.46,0.000000
-21.36,42.46,0.000000
-20.85,42.46,0.000000
-20.35,42.46,0.000000
-19.85,42.46,0.000000
-19.35,42.46,0.000000
-18.84,42.46,0.000000
-18.34,42.46,0.000000
-17.84,42.46,0.000000
-17.34,42.46,0.000000
-16.83,42.46,0.000000
-16.33,42.46,0.000000
-15.83,42.46,0.000000
-15.33,42.46,0.000000
-14.82,42.46,0.000000
-14.32,42.46,0.000000
-13.82,42.46,0.000000
-13.32,42.46,0.000000
-12.81,42.46,0.000000
-12.31,42.46,0.000000
-11.81,42.46,0.000000
-11.31,42.46,0.000000
-10.80,42.46,0.000000
-10.30,42.46,0.000000
-9.80,42.46,0.000000
-9.30,42.46,0.000000
-8.79,42.46,0.000000
-8.29,42.46,0.000000
-7.79,42.46,0.000000
-7.29,42.46,0.000000
-6.78,42.46,0.000000
-6.28,42.46,0.000000
-5.78,42.46,0.000000
-5.28,42.46,0.000000
-4.77,42.46,0.000000
-4.27,42.46,0.000000
-3.77,42.46,0.000000
-3.27,42.46,0.000000
-2.76,42.46,0.000000
-2.26,42.46,0.000000
-1.76,42.46,0.000000
-1.26,42.46,0.000000
-0.75,42.46,0.000000
-0.25,42.46,0.000000
0.25,42.46,0.001564
0.75,42.46,0.004690
1.26,42.46,0.007814
1.76,42.46,0.010935
2.26,42.46,0.014052
2.76,42.46,0.017163
3.27,42.46,0.020266
3.77,42.46,0.023361
4.27,42.46,0.026447
4.77,42.46,0.029521
5.28,42.46,0.032584
5.78,42.46,0.035633
6.28,42.46,0.038668
6.78,42.46,0.041687
7.29,42.46,0.044690
7.79,42.46,0.047674
8.29,42.46,0.050641
8.79,42.46,0.053587
9.30,42.46,0.056513
9.80,42.46,0.059417
10.30,42.46,0.062298
10.80,42.46,0.065156
11.31,42.46,0.067991
11.81,42.46,0.070800
12.31,42.46,0.073583
12.81,42.46,0.076340
13.32,42.46,0.079071
13.82,42.46,0.081773
14.32,42.46,0.084448
14.82,42.46,0.087094
15.33,42.46,0.089711
15.83,42.46,0.092299
16.33,42.46,0.094856
16.83,42.46,0.097384
17.34,42.46,0.099880
17.84,42.46,0.102346
18.34,42.46,0.104781
18.84,42.46,0.107185
19.35,42.46,0.109557
19.85,42.46,0.111898
20.35,42.46,0.114207
20.85,42.46,0.116484
21.36,42.46,0.118730
21.86,42.46,0.120943
22.36,42.46,0.123125
22.86,42.46,0.125276
23.37,42.46,0.127394
23.87,42.46,0.129481
24.37,42.46,0.131537
24.87,42.46,0.133562
25.38,42.46,0.135555
25.88,42.46,0.137517
26.38,42.46,0.139449
26.88,42.46,0.141350
27.39,42.46,0.143221
27.89,42.46,0.145062
28.39,42.46,0.146873
28.89,42.46,0.148655
29.40,42.46,0.150408
29.90,42.46,0.152131
30.40,42.46,0.153826
30.90,42.46,0.155493
31.41,42.46,0.157132
31.91,42.46,0.158743
32.41,42.46,0.160327
32.91,42.46,0.161885
33.42,42.46,0.163415
33.92,42.46,0.164920
34.42,42.46,0.166399
34.92,42.46,0.167852
35.43,42.46,0.169280
35.93,42.46,0.170683
36.43,42.46,0.172062
36.93,42.46,0.173417
37.44,42.46,0.174749
37.94,42.46,0.176057
38.44,42.46,0.177342
38.94,42.46,0.178605
39.45,42.46,0.179846
39.95,42.46,0.181065
40.45,42.46,0.182262
40.95,42.46,0.183439
41.46,42.46,0.184594
41.96,42.46,0.185730
42.46,42.46,0.186845
42.96,42.46,0.187941
43.47,42.46,0.189018
43.97,42.46,0.190075
44.47,42.46,0.191114
44.97,42.46,0.192135
45.48,42.46,0.193138
45.98,42.46,0.194123
46.48,42.46,0.195091
46.98,42.46,0.196042
47.49,42.46,0.196976
47.99,42.46,0.197894
48.49,42.46,0.198796
48.99,42.46,0.199683
49.50,42.46,0.200553
50.00,42.46,0.201409
-50.00,42.96,0.000000
-49.50,42.96,0.000000
-48.99,42.96,0.000000
-48.49,42.96,0.000000
-47.99,42.96,0.000000
-47.49,42.96,0.000000
-46.98,42.96,0.000000
-46.48,42.96,0.000000
-45.98,42.96,0.000000
-45.48,42.96,0.000000
-44.97,42.96,0.000000
-44.47,42.96,0.000000
-43.97,42.96,0.000000
-43.47,42.96,0.000000
-42.96,42.96,0.000000
-42.46,42.96,0.000000
-41.96,42.96,0.000000
-41.46,42.96,0.000000
-40.95,42.96,0.000000
-40.45,42.96,0.000000
-39.95,42.96,0.000000
-39.45,42.96,0.000000
-38.94,42.96,0.000000
-38.44,42.96,0.000000
-37.94,42.96,0.000000
-37.44,42.96,0.000000
-36.93,42.96,0.000000
-36.43,42.96,0.000000
-35.93,42.96,0.000000
-35.43,42.96,0.000000
-34.92,42.96,0.000000
-34.42,42.96,0.000000
-33.92,42.96,0.000000
-33.42,42.96,0.000000
-32.91,42.96,0.000000
-32.41,42.96,0.000000
-31.91,42.96,0.000000
-31.41,42.96,0.000000
-30.90,42.96,0.000000
-30.40,42.96,0.000000
-29.90,42.96,0.000000
-29.40,42.96,0.000000
-28.89,42.96,0.000000
-28.39,42.96,0.000000
-27.89,42.96,0.000000
-27.39,42.96,0.000000
-26.88,42.96,0.000000
-26.38,42.96,0.000000
-25.88,42.96,0.000000
-25.38,42.96,0.000000
-24.87,42.96,0.000000
-24.37,42.96,0.000000
-23.87,42.96,0.000000
-23.37,42.96,0.000000
-22.86,42.96,0.000000
-22.36,42.96,0.000000
-21.86,42.96,0.000000
-21.36,42.96,0.000000
-20.85,42.96,0.000000
-20.35,42.96,0.000000
-19.85,42.96,0.000000
-19.35,42.96,0.000000
-18.84,42.96,0.000000
-18.34,42.96,0.000000
-17.84,42.96,0.000000
-17.34,42.96,0.000000
-16.83,42.96,0.000000
-16.33,42.96,0.000000
-15.83,42.96,0.000000
-15.33,42.96,0.000000
-14.82,42.96,0.000000
-14.32,42.96,0.000000
-13.82,42.96,0.000000
-13.32,42.96,0.000000
-12.81,42.96,0.000000
-12.31,42.96,0.000000
-11.81,42.96,0.000000
-11.31,42.96,0.000000
-10.80,42.96,0.000000
-10.30,42.96,0.000000
-9.80,42.96,0.000000
-9.30,42.96,0.000000
-8.79,42.96,0.000000
-8.29,42.96,0.000000
-7.79,42.96,0.000000
-7.29,42.96,0.000000
-6.78,42.96,0.000000
-6.28,42.96,0.000000
-5.78,42.96,0.000000
-5.28,42.96,0.000000
-4.77,42.96,0.000000
-4.27,42.96,0.000000
-3.77,42.96,0.000000
-3.27,42.96,0.000000
-2.76,42.96,0.000000
-2.26,42.96,0.000000
-1.76,42.96,0.000000
-1.26,42.96,0.000000
-0.75,42.96,0.000000
-0.25,42.96,0.000000
0.25,42.96,0.001545
0.75,42.96,0.004635
1.26,42.96,0.007723
1.76,42.96,0.010808
2.26,42.96,0.013888
2.76,42.96,0.016963
3.27,42.96,0.020031
3.77,42.96,0.023090
4.27,42.96,0.026141
4.77,42.96,0.029180
5.28,42.96,0.032208
5.78,42.96,0.035224
6.28,42.96,0.038225
6.78,42.96,0.041211
7.29,42.96,0.044182
7.79,42.96,0.047135
8.29,42.96,0.050070
8.79,42.96,0.052986
9.30,42.96,0.055881
9.80,42.96,0.058756
10.30,42.96,0.061609
10.80,42.96,0.064440
11.31,42.96,0.067247
11.81,42.96,0.070030
12.31,42.96,0.072788
12.81,42.96,0.075521
13.32,42.96,0.078227
13.82,42.96,0.080907
14.32,42.96,0.083560
14.82,42.96,0.086185
15.33,42.96,0.088781
15.83,42.96,0.091349
